lich_su_id,user_id,book_id,ngay_bat_dau,ngay_ket_thuc,rating_user,review_text,trang_thai,phan_tram_hoan_thanh,sentiment,reading_id,so_trang_doc,thoi_gian_doc_phut,ten_sach,tac_gia,the_loai,so_trang,loai_sach,rating_book,nam_xuat_ban,quoc_gia,gia_sach,price_range,rating_level,ho_ten,email,gioi_tinh,ngay_sinh,thanh_pho,ngay_dang_ky,diem_danh_gia_trung_binh,so_luong_sach_da_mua_x,tuoi,age_group,so_luong_sach_da_mua_y,so_luong_sach_da_mua
442.0,31,56,2024-02-29 00:00:00,2024-03-23,1.0,Hơi chán,Bỏ dở,30.0,Negative,3098.0,64.0,125.0,The Power of Habit,Victor Hugo,Fantasy,214,Truyện chữ,4.4,2010,France,197000,Medium,Good,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
443.0,31,43,2024-07-14 00:00:00,2024-08-06,3.0,Ổn,Bỏ dở,13.0,Neutral,3099.0,95.0,155.0,Tư Duy Nhanh Chậm,Ngô Tất Tố,Manga,737,Truyện tranh,4.4,2012,Japan,348000,High,Good,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
444.0,31,37,2024-10-18 00:00:00,2024-11-06,3.0,Có vài điểm hay,Đã đọc xong,97.0,Positive,3100.0,562.0,1641.0,Pride and Prejudice,Ernest Hemingway,Classic,580,Truyện tranh,3.4,2018,UK,152000,Medium,Low,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
445.0,31,99,2025-02-23 00:00:00,2025-03-04,3.0,Đọc được,Đã đọc xong,96.0,Negative,3101.0,148.0,334.0,Bức Thư Gửi Em,Natsume Soseki,Manga,155,Truyện tranh,3.8,2021,Japan,101000,Low,Average,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
446.0,31,91,2025-06-13 00:00:00,2025-07-12,1.0,Bình thường,Bỏ dở,38.0,Negative,3102.0,267.0,751.0,Thinking in Systems,Nam Cao,Self-help,704,Truyện chữ,3.8,2017,Vietnam,198000,Medium,Average,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
447.0,31,84,2025-11-20 00:00:00,2025-11-27,2.0,Nội dung yếu,Đang đọc,29.0,Negative,3103.0,102.0,280.0,Inspired,Mark Twain,Fantasy,355,Truyện chữ,4.3,2014,USA,150000,Medium,Good,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
448.0,31,20,2025-12-04 00:00:00,2025-12-31,1.0,Hơi khó đọc,Chưa bắt đầu,7.0,Negative,3104.0,55.0,112.0,Đất Rừng Phương Nam,Tô Hoài,Self-help,796,Truyện chữ,3.8,2010,Vietnam,317000,High,Average,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
449.0,31,49,2023-10-03 00:00:00,2023-10-20,1.0,Không như kỳ vọng,Bỏ dở,33.0,Negative,3105.0,259.0,508.0,Madame Bovary,Dan Brown,Literature,786,Truyện chữ,4.8,2011,USA,260000,High,Excellent,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
450.0,31,11,2025-01-19 00:00:00,2025-02-17,5.0,Hay hơn mong đợi,Đã đọc xong,100.0,Positive,3106.0,450.0,986.0,Harry Potter,J.K. Rowling,Business,450,Truyện chữ,4.0,2021,UK,176000,Medium,Good,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
451.0,31,81,2024-01-02 00:00:00,2024-01-29,5.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,3107.0,551.0,1501.0,The Lean Startup,Osamu Dazai,Literature,557,Truyện chữ,4.9,2017,Japan,152000,Medium,Excellent,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
452.0,31,19,2025-10-24 00:00:00,2025-10-31,4.0,Recommend cho mọi người,Chưa bắt đầu,0.0,Positive,3108.0,0.0,0.0,Chí Phèo,Nam Cao,Psychology,473,Truyện tranh,3.5,2011,Vietnam,254000,High,Average,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
453.0,31,51,2022-12-31 00:00:00,2023-01-25,3.0,Tạm ổn,Chưa bắt đầu,1.0,Positive,3109.0,8.0,15.0,Trăm Năm Cô Đơn,Haruki Murakami,Literature,856,Truyện chữ,4.6,2020,Japan,139000,Medium,Excellent,Đặng Yến,đangyen58@gmail.com,Nam,1992-01-21 00:00:00,Đà Nẵng,2022-06-04,5.0,1.0,34.0,25-35,12.0,12.0
454.0,32,19,2024-05-29 00:00:00,2024-06-03,3.0,Có vài điểm hay,Đã đọc xong,95.0,Positive,3110.0,449.0,1206.0,Chí Phèo,Nam Cao,Psychology,473,Truyện tranh,3.5,2011,Vietnam,254000,High,Average,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
455.0,32,59,2023-09-17 00:00:00,2023-09-21,5.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,3111.0,295.0,778.0,Make Your Bed,Tô Hoài,Business,302,Truyện tranh,4.8,2019,Vietnam,86000,Low,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
456.0,32,12,2024-08-22 00:00:00,2024-09-08,1.0,Ổn áp,Bỏ dở,10.0,Negative,3112.0,84.0,153.0,The Hobbit,J.R.R. Tolkien,Fantasy,846,Truyện chữ,4.4,2013,UK,197000,Medium,Good,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
457.0,32,29,2023-09-30 00:00:00,2023-10-20,5.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,9.0,Positive,3113.0,53.0,88.0,The Girl on the Train,Agatha Christie,Self-help,594,Truyện tranh,5.0,2015,UK,268000,High,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
458.0,32,61,2024-02-19 00:00:00,2024-02-29,3.0,Ổn,Đã đọc xong,95.0,Neutral,3114.0,214.0,467.0,Dế Mèn Phiêu Lưu Ký,Tô Hoài,Business,226,Truyện chữ,3.8,2015,Vietnam,106000,Low,Average,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
459.0,32,47,2023-08-21 00:00:00,2023-09-19,5.0,Rất hay,Chưa bắt đầu,9.0,Positive,3115.0,24.0,58.0,Ba Chàng Lính Ngự Lâm,Ngô Tất Tố,Self-help,268,Truyện chữ,4.7,2024,Vietnam,85000,Low,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
460.0,32,4,2024-12-08 00:00:00,2024-12-18,2.0,Không hay lắm,Bỏ dở,23.0,Negative,3116.0,99.0,239.0,Atomic Habits,James Clear,Classic,433,Truyện tranh,3.8,2014,USA,237000,Medium,Average,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
461.0,32,57,2024-01-01 00:00:00,2024-01-22,1.0,Bình thường,Đang đọc,62.0,Negative,3117.0,517.0,827.0,Deep Work,Gustave Flaubert,Self-help,835,Truyện chữ,4.1,2021,France,130000,Medium,Good,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
462.0,32,7,2024-10-19 00:00:00,2024-11-08,5.0,Rất hay,Đang đọc,52.0,Positive,3118.0,235.0,490.0,One Piece,Eiichiro Oda,History,452,Truyện chữ,4.8,2016,Japan,99000,Low,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
463.0,32,54,2024-08-23 00:00:00,2024-08-27,2.0,Không hay lắm,Bỏ dở,28.0,Negative,3119.0,217.0,441.0,Ficciones,Nguyễn Nhật Ánh,Business,775,Truyện chữ,4.6,2019,Vietnam,149000,Medium,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
464.0,32,68,2023-07-08 00:00:00,2023-07-22,5.0,Recommend cho mọi người,Đã đọc xong,100.0,Positive,3120.0,205.0,348.0,Bitcoin & Blockchain,Gustave Flaubert,Fantasy,205,Truyện chữ,4.7,2015,France,328000,High,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
465.0,32,51,2024-04-24 00:00:00,2024-05-14,4.0,Hay hơn mong đợi,Đã đọc xong,100.0,Positive,3121.0,856.0,2543.0,Trăm Năm Cô Đơn,Haruki Murakami,Literature,856,Truyện chữ,4.6,2020,Japan,139000,Medium,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
466.0,32,31,2024-09-01 00:00:00,2024-09-24,3.0,Đọc được,Đã đọc xong,96.0,Negative,3122.0,367.0,712.0,Lịch Sử Loài Người,Natsume Soseki,Classic,383,Truyện chữ,4.5,2012,Japan,91000,Low,Excellent,Lê Nga,lenga61@gmail.com,Nữ,1987-08-07 00:00:00,HCM,2023-04-30,4.7,4.0,39.0,35+,13.0,13.0
467.0,34,29,2025-12-25 00:00:00,2025-12-29,3.0,Có vài điểm hay,Chưa bắt đầu,5.0,Positive,3123.0,29.0,62.0,The Girl on the Train,Agatha Christie,Self-help,594,Truyện tranh,5.0,2015,UK,268000,High,Excellent,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
468.0,34,6,2025-11-07 00:00:00,2025-12-03,3.0,Đáng tham khảo,Đang đọc,44.0,Positive,3124.0,363.0,921.0,Doraemon,Fujiko F. Fujio,Self-help,826,Truyện chữ,4.4,2021,Japan,341000,High,Good,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
469.0,34,46,2025-11-03 00:00:00,2025-12-01,1.0,Hơi khó đọc,Đang đọc,71.0,Negative,3125.0,134.0,216.0,Bá Tước Monte Cristo,Ernest Hemingway,Fantasy,190,Truyện chữ,3.8,2020,USA,303000,High,Average,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
470.0,34,45,2025-12-03 00:00:00,2025-12-31,3.0,Có vài điểm hay,Đã đọc xong,97.0,Positive,3126.0,598.0,1489.0,Mindset,Tô Hoài,Business,617,Truyện chữ,3.7,2010,Vietnam,172000,Medium,Average,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
471.0,34,72,2025-10-26 00:00:00,2025-11-12,1.0,Không phù hợp với mình,Bỏ dở,32.0,Negative,3127.0,282.0,571.0,Demon Slayer,Stephen King,Classic,884,Truyện tranh,4.5,2011,USA,183000,Medium,Excellent,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
472.0,34,57,2025-09-22 00:00:00,2025-10-18,5.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,5.0,Positive,3128.0,41.0,78.0,Deep Work,Gustave Flaubert,Self-help,835,Truyện chữ,4.1,2021,France,130000,Medium,Good,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
473.0,34,76,2025-12-27 00:00:00,2025-12-31,5.0,Cực kỳ cuốn hút,Đã đọc xong,100.0,Positive,3129.0,824.0,2413.0,Bố Già,J.K. Rowling,Romance,824,Truyện tranh,4.9,2012,UK,82000,Low,Excellent,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
474.0,34,67,2025-10-05 00:00:00,2025-11-04,1.0,Nội dung yếu,Bỏ dở,33.0,Negative,3130.0,239.0,382.0,Đầu Tư Chứng Khoán,Stephen King,Fantasy,725,Truyện chữ,4.4,2017,USA,270000,High,Good,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
475.0,34,37,2025-12-25 00:00:00,2025-12-31,5.0,Rất hay,Đã đọc xong,98.0,Positive,3131.0,568.0,1367.0,Pride and Prejudice,Ernest Hemingway,Classic,580,Truyện tranh,3.4,2018,UK,152000,Medium,Low,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
476.0,34,5,2025-12-12 00:00:00,2025-12-29,4.0,Đáng đọc,Chưa bắt đầu,5.0,Positive,3132.0,17.0,40.0,Think and Grow Rich,Napoleon Hill,Business,342,Truyện chữ,4.1,2013,USA,292000,High,Good,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
477.0,34,89,2025-11-23 00:00:00,2025-12-07,3.0,Đọc được,Đã đọc xong,100.0,Positive,3133.0,204.0,531.0,Biển Rộng,Osamu Dazai,Self-help,204,Truyện tranh,3.3,2014,Japan,230000,Medium,Low,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
478.0,34,26,2025-11-19 00:00:00,2025-12-08,3.0,Đáng tham khảo,Đã đọc xong,99.0,Negative,3134.0,851.0,1550.0,Sherlock Holmes,J.K. Rowling,Literature,860,Truyện chữ,3.8,2011,UK,344000,High,Average,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
479.0,34,42,2025-12-04 00:00:00,2025-12-16,1.0,Hơi chán,Bỏ dở,36.0,Negative,3135.0,175.0,298.0,Nghệ Thuật Lãnh Đạo,Tô Hoài,Business,488,Truyện chữ,3.2,2020,Vietnam,138000,Medium,Low,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
480.0,34,52,2025-09-26 00:00:00,2025-10-13,4.0,Đáng đọc,Đã đọc xong,100.0,Positive,3136.0,285.0,773.0,Tình Yêu Thời Thổ Tả,Osamu Dazai,Classic,285,Truyện tranh,4.5,2023,Japan,134000,Medium,Excellent,Ngô Phúc,ngophuc56@gmail.com,Nam,2002-04-10 00:00:00,Hải Phòng,2025-09-17,3.4,4.0,24.0,18-25,14.0,14.0
481.0,35,90,2025-04-05 00:00:00,2025-04-30,3.0,Có vài điểm hay,Bỏ dở,49.0,Positive,3137.0,416.0,941.0,Bầu Trời,Mark Twain,Self-help,849,Truyện chữ,3.5,2010,USA,187000,Medium,Average,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
482.0,35,49,2025-03-18 00:00:00,2025-03-27,2.0,Không hay lắm,Bỏ dở,20.0,Negative,3138.0,157.0,320.0,Madame Bovary,Dan Brown,Literature,786,Truyện chữ,4.8,2011,USA,260000,High,Excellent,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
483.0,35,95,2025-11-04 00:00:00,2025-11-18,2.0,Hơi chán,Đang đọc,55.0,Negative,3139.0,438.0,700.0,Radical Candor,Alexandre Dumas,History,798,Truyện tranh,4.5,2015,France,183000,Medium,Excellent,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
484.0,35,11,2025-08-06 00:00:00,2025-08-31,2.0,Hơi khó đọc,Bỏ dở,38.0,Negative,3140.0,171.0,467.0,Harry Potter,J.K. Rowling,Business,450,Truyện chữ,4.0,2021,UK,176000,Medium,Good,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
485.0,35,75,2025-02-21 00:00:00,2025-02-28,1.0,Không phù hợp với mình,Chưa bắt đầu,10.0,Negative,3141.0,79.0,173.0,Fullmetal Alchemist,J.K. Rowling,History,798,Truyện tranh,4.3,2022,UK,320000,High,Good,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
486.0,35,74,2025-10-06 00:00:00,2025-10-20,4.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,3142.0,341.0,904.0,Jujutsu Kaisen,George Orwell,Business,345,Truyện tranh,3.8,2022,UK,104000,Low,Average,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
487.0,35,41,2025-03-22 00:00:00,2025-04-07,1.0,Hơi chán,Đang đọc,75.0,Negative,3143.0,235.0,535.0,Kỹ Năng Giao Tiếp,Haruki Murakami,Romance,314,Truyện chữ,4.2,2024,Japan,332000,High,Good,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
488.0,35,42,2025-06-19 00:00:00,2025-06-27,2.0,Ổn áp,Đã đọc xong,100.0,Negative,3144.0,488.0,1351.0,Nghệ Thuật Lãnh Đạo,Tô Hoài,Business,488,Truyện chữ,3.2,2020,Vietnam,138000,Medium,Low,Nguyễn Việt,nguyenviet10@gmail.com,Nữ,2003-01-02 00:00:00,Hải Phòng,2025-01-15,4.2,33.0,23.0,18-25,8.0,8.0
489.0,36,31,2023-08-02 00:00:00,2023-08-25,3.0,Tạm ổn,Đã đọc xong,99.0,Neutral,3145.0,379.0,904.0,Lịch Sử Loài Người,Natsume Soseki,Classic,383,Truyện chữ,4.5,2012,Japan,91000,Low,Excellent,Nguyễn Quân,nguyenquan42@gmail.com,Nam,2001-03-03 00:00:00,Cần Thơ,2022-11-19,4.2,44.0,25.0,18-25,4.0,4.0
490.0,36,90,2023-09-30 00:00:00,2023-10-08,2.0,Không hay lắm,Bỏ dở,43.0,Negative,3146.0,365.0,999.0,Bầu Trời,Mark Twain,Self-help,849,Truyện chữ,3.5,2010,USA,187000,Medium,Average,Nguyễn Quân,nguyenquan42@gmail.com,Nam,2001-03-03 00:00:00,Cần Thơ,2022-11-19,4.2,44.0,25.0,18-25,4.0,4.0
491.0,36,79,2023-01-16 00:00:00,2023-01-21,5.0,Nội dung sâu sắc,Đã đọc xong,100.0,Positive,3147.0,546.0,1352.0,Điểm Hẹn,Ernest Hemingway,Literature,546,Truyện tranh,4.3,2024,USA,344000,High,Good,Nguyễn Quân,nguyenquan42@gmail.com,Nam,2001-03-03 00:00:00,Cần Thơ,2022-11-19,4.2,44.0,25.0,18-25,4.0,4.0
492.0,36,44,2025-03-21 00:00:00,2025-04-12,3.0,Có vài điểm hay,Bỏ dở,36.0,Neutral,3148.0,81.0,199.0,Sức Mạnh Hiện Tại,Ernest Hemingway,Business,226,Truyện tranh,4.5,2024,USA,201000,Medium,Excellent,Nguyễn Quân,nguyenquan42@gmail.com,Nam,2001-03-03 00:00:00,Cần Thơ,2022-11-19,4.2,44.0,25.0,18-25,4.0,4.0
493.0,37,68,2024-06-19 00:00:00,2024-07-14,4.0,Hay hơn mong đợi,Đã đọc xong,98.0,Positive,3149.0,200.0,361.0,Bitcoin & Blockchain,Gustave Flaubert,Fantasy,205,Truyện chữ,4.7,2015,France,328000,High,Excellent,Trần Hùng,tranhung14@gmail.com,Nam,1992-10-20 00:00:00,Hà Nội,2024-04-06,3.1,6.0,34.0,25-35,6.0,6.0
494.0,37,37,2025-12-18 00:00:00,2025-12-25,3.0,Đáng tham khảo,Đã đọc xong,100.0,Negative,3150.0,580.0,983.0,Pride and Prejudice,Ernest Hemingway,Classic,580,Truyện tranh,3.4,2018,UK,152000,Medium,Low,Trần Hùng,tranhung14@gmail.com,Nam,1992-10-20 00:00:00,Hà Nội,2024-04-06,3.1,6.0,34.0,25-35,6.0,6.0
495.0,37,94,2025-04-20 00:00:00,2025-05-09,2.0,Không phù hợp với mình,Đang đọc,40.0,Negative,3151.0,65.0,109.0,Measure What Matters,Agatha Christie,Fantasy,163,Truyện tranh,3.7,2019,UK,198000,Medium,Average,Trần Hùng,tranhung14@gmail.com,Nam,1992-10-20 00:00:00,Hà Nội,2024-04-06,3.1,6.0,34.0,25-35,6.0,6.0
496.0,37,58,2025-07-10 00:00:00,2025-07-20,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,3152.0,563.0,1574.0,Essentialism,Ernest Hemingway,Self-help,593,Truyện tranh,4.5,2017,USA,282000,High,Excellent,Trần Hùng,tranhung14@gmail.com,Nam,1992-10-20 00:00:00,Hà Nội,2024-04-06,3.1,6.0,34.0,25-35,6.0,6.0
497.0,37,44,2025-06-08 00:00:00,2025-06-18,3.0,Có vài điểm hay,Chưa bắt đầu,2.0,Neutral,3153.0,4.0,7.0,Sức Mạnh Hiện Tại,Ernest Hemingway,Business,226,Truyện tranh,4.5,2024,USA,201000,Medium,Excellent,Trần Hùng,tranhung14@gmail.com,Nam,1992-10-20 00:00:00,Hà Nội,2024-04-06,3.1,6.0,34.0,25-35,6.0,6.0
498.0,37,65,2024-09-16 00:00:00,2024-10-04,4.0,Nội dung sâu sắc,Chưa bắt đầu,7.0,Positive,3154.0,17.0,38.0,Bỉ Vỏ,Gustave Flaubert,Fantasy,255,Truyện chữ,3.9,2018,France,80000,Low,Average,Trần Hùng,tranhung14@gmail.com,Nam,1992-10-20 00:00:00,Hà Nội,2024-04-06,3.1,6.0,34.0,25-35,6.0,6.0
499.0,38,55,2025-10-05 00:00:00,2025-10-26,3.0,Đáng tham khảo,Đã đọc xong,95.0,Neutral,3155.0,611.0,1178.0,Vườn Nửa Đêm,George Orwell,History,644,Truyện chữ,3.4,2016,UK,104000,Low,Low,Đỗ Tâm,đotam57@gmail.com,Nữ,1998-05-07 00:00:00,HCM,2025-09-08,4.3,21.0,28.0,25-35,4.0,4.0
500.0,38,69,2025-09-09 00:00:00,2025-10-09,5.0,Recommend cho mọi người,Đã đọc xong,96.0,Positive,3156.0,847.0,2240.0,Tự Do Tài Chính,Nguyễn Nhật Ánh,History,883,Truyện tranh,3.9,2017,Vietnam,131000,Medium,Average,Đỗ Tâm,đotam57@gmail.com,Nữ,1998-05-07 00:00:00,HCM,2025-09-08,4.3,21.0,28.0,25-35,4.0,4.0
501.0,38,63,2025-10-24 00:00:00,2025-10-28,5.0,Tuyệt vời,Đang đọc,56.0,Positive,3157.0,218.0,445.0,Truyện Kiều,Nguyễn Du,Self-help,390,Truyện chữ,4.0,2022,Vietnam,315000,High,Good,Đỗ Tâm,đotam57@gmail.com,Nữ,1998-05-07 00:00:00,HCM,2025-09-08,4.3,21.0,28.0,25-35,4.0,4.0
502.0,38,31,2025-10-14 00:00:00,2025-10-19,5.0,Nội dung sâu sắc,Đã đọc xong,98.0,Positive,3158.0,375.0,1026.0,Lịch Sử Loài Người,Natsume Soseki,Classic,383,Truyện chữ,4.5,2012,Japan,91000,Low,Excellent,Đỗ Tâm,đotam57@gmail.com,Nữ,1998-05-07 00:00:00,HCM,2025-09-08,4.3,21.0,28.0,25-35,4.0,4.0
503.0,39,94,2024-01-17 00:00:00,2024-02-08,1.0,Không hay lắm,Đang đọc,52.0,Negative,3159.0,84.0,130.0,Measure What Matters,Agatha Christie,Fantasy,163,Truyện tranh,3.7,2019,UK,198000,Medium,Average,Vũ Hà,vuha34@gmail.com,Nữ,1992-08-11 00:00:00,Đà Nẵng,2023-06-28,4.9,5.0,34.0,25-35,11.0,11.0
504.0,39,85,2025-06-27 00:00:00,2025-07-10,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,8.0,Positive,3160.0,70.0,168.0,Continuous Discovery,Gustave Flaubert,Business,877,Truyện tranh,5.0,2012,France,249000,Medium,Excellent,Vũ Hà,vuha34@gmail.com,Nữ,1992-08-11 00:00:00,Đà Nẵng,2023-06-28,4.9,5.0,34.0,25-35,11.0,11.0
505.0,39,18,2024-12-06 00:00:00,2024-12-13,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,3161.0,495.0,1478.0,Số Đỏ,Vũ Trọng Phụng,Classic,500,Truyện chữ,5.0,2024,Vietnam,155000,Medium,Excellent,Vũ Hà,vuha34@gmail.com,Nữ,1992-08-11 00:00:00,Đà Nẵng,2023-06-28,4.9,5.0,34.0,25-35,11.0,11.0
506.0,39,19,2025-07-24 00:00:00,2025-08-22,4.0,Hay hơn mong đợi,Đã đọc xong,97.0,Positive,3162.0,458.0,1173.0,Chí Phèo,Nam Cao,Psychology,473,Truyện tranh,3.5,2011,Vietnam,254000,High,Average,Vũ Hà,vuha34@gmail.com,Nữ,1992-08-11 00:00:00,Đà Nẵng,2023-06-28,4.9,5.0,34.0,25-35,11.0,11.0
507.0,39,15,2024-04-29 00:00:00,2024-05-17,3.0,Đọc được,Chưa bắt đầu,5.0,Neutral,3163.0,39.0,115.0,1984,George Orwell,Self-help,799,Truyện tranh,4.2,2019,UK,328000,High,Good,Vũ Hà,vuha34@gmail.com,Nữ,1992-08-11 00:00:00,Đà Nẵng,2023-06-28,4.9,5.0,34.0,25-35,11.0,11.0
508.0,39,57,2025-02-14 00:00:00,2025-02-26,3.0,Ổn,Bỏ dở,49.0,Positive,3164.0,409.0,904.0,Deep Work,Gustave Flaubert,Self-help,835,Truyện chữ,4.1,2021,France,130000,Medium,Good,Vũ Hà,vuha34@gmail.com,Nữ,1992-08-11 00:00:00,Đà Nẵng,2023-06-28,4.9,5.0,34.0,25-35,11.0,11.0
